(p1, p2, p3, p4)    X          A          B          C          D          E
(0, 15, 40, 45) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3837.2011549999997
(0, 15, 40, 45) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3998.3224199999995
(0, 15, 40, 45) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -4142.28803
(0, 15, 40, 45) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -4310.98423
(0, 15, 40, 45) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -4456.795459999999
(0, 15, 40, 45) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -4636.504975
(0, 15, 40, 45) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -4791.1077000000005
(0, 15, 40, 45) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -4977.634265
(0, 15, 40, 45) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -5160.439915
(0, 15, 40, 45) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -5320.46319
(0, 15, 40, 45) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -5473.885630000001
(0, 15, 40, 45) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -5676.38084
(0, 15, 40, 45) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -5844.646129999999
(0, 15, 40, 45) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -6021.541429999999
(0, 15, 40, 45) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -6188.84669
(0, 15, 40, 45) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -6413.8309850000005
(0, 15, 40, 45) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -6713.62739
(0, 15, 40, 45) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -6923.905499999999
(0, 15, 40, 45) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -6936.30334
(0, 15, 40, 45) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -7394.831829999999
(0, 15, 40, 45) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -7551.9311099999995
(0, 15, 40, 45) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -7584.658525
(0, 15, 40, 45) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -8225.548374999998
(0, 20, 20, 60) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -351.76314
(0, 20, 20, 60) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -428.6145
(0, 20, 20, 60) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -506.66902000000005
(0, 20, 20, 60) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -564.0459999999999
(0, 20, 20, 60) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -629.81892
(0, 20, 20, 60) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -681.1739200000001
(0, 20, 20, 60) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -705.44046
(0, 20, 20, 60) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -727.9694
(0, 20, 20, 60) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -749.5567799999999
(0, 20, 20, 60) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -767.8516999999999
(0, 20, 20, 60) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -786.46074
(0, 20, 20, 60) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -798.19246
(0, 20, 20, 60) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -835.35254
(0, 20, 20, 60) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -833.4359
(0, 20, 20, 60) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -867.2946400000001
(0, 20, 20, 60) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -910.5870600000001
(0, 20, 20, 60) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -940.2864199999999
(0, 20, 20, 60) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -968.4746399999999
(0, 20, 20, 60) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1021.8975599999999
(0, 20, 20, 60) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1081.95298
(0, 20, 20, 60) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1125.22962
(0, 20, 20, 60) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1172.7160600000002
(0, 20, 20, 60) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1227.1394200000002
(0, 20, 20, 60) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1260.73594
(0, 20, 20, 60) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1306.46748
(0, 20, 20, 60) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1338.9325199999998
(0, 20, 20, 60) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1391.7858
(0, 20, 20, 60) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1433.46168
(0, 20, 20, 60) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1466.31536
(0, 20, 20, 60) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1515.12604
(0, 20, 20, 60) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1567.2349199999999
(0, 20, 20, 60) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1594.4123
(0, 20, 20, 60) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1655.38254
(0, 20, 20, 60) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1682.94632
(0, 20, 20, 60) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1717.61764
(0, 20, 20, 60) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -1750.08572
(0, 20, 20, 60) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -1809.2710200000001
(0, 20, 20, 60) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -1853.9759799999997
(0, 20, 20, 60) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -1896.40488
(0, 20, 20, 60) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -1927.95364
(0, 20, 20, 60) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -1973.4548399999999
(0, 20, 20, 60) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -1995.96452
(0, 20, 20, 60) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -2009.50846
(0, 20, 20, 60) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2039.83318
(0, 20, 20, 60) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2065.2594
(0, 20, 20, 60) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2122.78492
(0, 20, 20, 60) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2143.1833
(0, 20, 20, 60) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2177.5752
(0, 20, 20, 60) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2236.1442
(0, 20, 20, 60) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2278.47894
(0, 20, 20, 60) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2328.28038
(0, 20, 20, 60) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2363.13988
(0, 20, 20, 60) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2412.2996399999997
(0, 20, 20, 60) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2460.63288
(0, 20, 20, 60) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2523.22486
(0, 20, 20, 60) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2587.48528
(0, 20, 20, 60) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -2659.6108000000004
(0, 20, 20, 60) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -2751.4051600000003
(0, 20, 20, 60) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -2835.38516
(0, 20, 20, 60) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -2927.94478
(0, 20, 20, 60) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3018.18624
(0, 20, 20, 60) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3159.52396
(0, 20, 20, 60) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3275.90024
(0, 20, 20, 60) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3415.11334
(0, 20, 20, 60) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3520.21428
(0, 20, 20, 60) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3672.1022000000003
(0, 20, 20, 60) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -3796.0306
(0, 20, 20, 60) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -3945.84802
(0, 20, 20, 60) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -4115.0517199999995
(0, 20, 20, 60) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -4253.32082
(0, 20, 20, 60) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -4377.33814
(0, 20, 20, 60) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -4560.22162
(0, 20, 20, 60) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -4699.3811399999995
(0, 20, 20, 60) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -4847.58734
(0, 20, 20, 60) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -5003.154619999999
(0, 20, 20, 60) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -5190.77888
(0, 20, 20, 60) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -5424.56712
(0, 20, 20, 60) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -5583.2035
(0, 20, 20, 60) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -5606.56582
(0, 20, 20, 60) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -6005.88584
(0, 20, 20, 60) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -6134.05798
(0, 20, 20, 60) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -6145.8346
(0, 20, 20, 60) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -6695.4904
(0, 20, 25, 55) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -386.871005
(0, 20, 25, 55) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -468.27602
(0, 20, 25, 55) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -550.91875
(0, 20, 25, 55) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -613.18042
(0, 20, 25, 55) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -685.29566
(0, 20, 25, 55) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -740.31522
(0, 20, 25, 55) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -766.47978
(0, 20, 25, 55) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -791.877695
(0, 20, 25, 55) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -814.856095
(0, 20, 25, 55) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -834.485775
(0, 20, 25, 55) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -854.422735
(0, 20, 25, 55) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -867.00946
(0, 20, 25, 55) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -906.37732
(0, 20, 25, 55) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -904.876475
(0, 20, 25, 55) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -939.17757
(0, 20, 25, 55) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -987.1592650000001
(0, 20, 25, 55) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -1018.4284949999999
(0, 20, 25, 55) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -1049.14319
(0, 20, 25, 55) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1106.1037900000001
(0, 20, 25, 55) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1169.401745
(0, 20, 25, 55) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1215.32809
(0, 20, 25, 55) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1268.0374100000001
(0, 20, 25, 55) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1326.725915
(0, 20, 25, 55) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1361.766
(0, 20, 25, 55) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1409.555185
(0, 20, 25, 55) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1444.716935
(0, 20, 25, 55) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1502.251375
(0, 20, 25, 55) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1546.1992050000001
(0, 20, 25, 55) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1582.006965
(0, 20, 25, 55) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1631.2700249999998
(0, 20, 25, 55) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1689.38862
(0, 20, 25, 55) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1717.658965
(0, 20, 25, 55) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1780.1252650000001
(0, 20, 25, 55) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1810.9338399999997
(0, 20, 25, 55) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1847.86929
(0, 20, 25, 55) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -1880.45188
(0, 20, 25, 55) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -1942.3182350000002
(0, 20, 25, 55) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -1989.783015
(0, 20, 25, 55) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -2033.50985
(0, 20, 25, 55) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -2066.74582
(0, 20, 25, 55) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -2114.77227
(0, 20, 25, 55) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -2139.51253
(0, 20, 25, 55) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -2154.9190399999998
(0, 20, 25, 55) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2187.749225
(0, 20, 25, 55) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2212.40513
(0, 20, 25, 55) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2272.101935
(0, 20, 25, 55) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2293.7712650000003
(0, 20, 25, 55) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2330.338975
(0, 20, 25, 55) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2393.812195
(0, 20, 25, 55) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2437.3012249999997
(0, 20, 25, 55) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2489.761295
(0, 20, 25, 55) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2525.999585
(0, 20, 25, 55) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2578.63458
(0, 20, 25, 55) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2629.1507850000003
(0, 20, 25, 55) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2692.8959699999996
(0, 20, 25, 55) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2761.10576
(0, 20, 25, 55) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -2834.560995
(0, 20, 25, 55) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -2930.01231
(0, 20, 25, 55) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -3020.57898
(0, 20, 25, 55) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -3120.433575
(0, 20, 25, 55) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3216.29945
(0, 20, 25, 55) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3361.87061
(0, 20, 25, 55) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3484.6844650000003
(0, 20, 25, 55) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3630.7441049999998
(0, 20, 25, 55) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3746.14281
(0, 20, 25, 55) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3905.03599
(0, 20, 25, 55) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -4035.8731799999996
(0, 20, 25, 55) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -4194.339905
(0, 20, 25, 55) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -4366.146115
(0, 20, 25, 55) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -4509.489925
(0, 20, 25, 55) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -4640.2492
(0, 20, 25, 55) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -4826.37556
(0, 20, 25, 55) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -4971.585
(0, 20, 25, 55) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -5125.626315
(0, 20, 25, 55) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -5283.273635
(0, 20, 25, 55) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -5478.06148
(0, 20, 25, 55) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -5726.23763
(0, 20, 25, 55) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -5896.942565
(0, 20, 25, 55) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -5916.297725
(0, 20, 25, 55) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -6326.47104
(0, 20, 25, 55) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -6458.217025
(0, 20, 25, 55) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -6475.1756700000005
(0, 20, 25, 55) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -7042.102035
(0, 20, 30, 50) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -421.97887000000003
(0, 20, 30, 50) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -507.93754
(0, 20, 30, 50) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -595.16848
(0, 20, 30, 50) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -662.31484
(0, 20, 30, 50) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -740.7724
(0, 20, 30, 50) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -799.45652
(0, 20, 30, 50) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -827.5191
(0, 20, 30, 50) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -855.78599
(0, 20, 30, 50) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -880.15541
(0, 20, 30, 50) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -901.1198499999999
(0, 20, 30, 50) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -922.38473
(0, 20, 30, 50) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -935.82646
(0, 20, 30, 50) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -977.4021
(0, 20, 30, 50) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -976.3170499999999
(0, 20, 30, 50) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -1011.0605
(0, 20, 30, 50) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -1063.73147
(0, 20, 30, 50) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -1096.5705699999999
(0, 20, 30, 50) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -1129.8117399999999
(0, 20, 30, 50) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1190.31002
(0, 20, 30, 50) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1256.85051
(0, 20, 30, 50) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1305.4265599999999
(0, 20, 30, 50) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1363.35876
(0, 20, 30, 50) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1426.31241
(0, 20, 30, 50) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1462.7960600000001
(0, 20, 30, 50) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1512.6428899999999
(0, 20, 30, 50) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1550.50135
(0, 20, 30, 50) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1612.71695
(0, 20, 30, 50) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1658.9367300000001
(0, 20, 30, 50) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1697.69857
(0, 20, 30, 50) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1747.41401
(0, 20, 30, 50) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1811.54232
(0, 20, 30, 50) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1840.90563
(0, 20, 30, 50) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1904.8679900000002
(0, 20, 30, 50) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1938.9213599999998
(0, 20, 30, 50) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1978.12094
(0, 20, 30, 50) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -2010.81804
(0, 20, 30, 50) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -2075.36545
(0, 20, 30, 50) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -2125.59005
(0, 20, 30, 50) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -2170.61482
(0, 20, 30, 50) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -2205.5379999999996
(0, 20, 30, 50) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -2256.0897
(0, 20, 30, 50) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -2283.06054
(0, 20, 30, 50) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -2300.32962
(0, 20, 30, 50) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2335.66527
(0, 20, 30, 50) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2359.5508600000003
(0, 20, 30, 50) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2421.41895
(0, 20, 30, 50) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2444.35923
(0, 20, 30, 50) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2483.10275
(0, 20, 30, 50) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2551.48019
(0, 20, 30, 50) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2596.12351
(0, 20, 30, 50) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2651.2422100000003
(0, 20, 30, 50) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2688.8592900000003
(0, 20, 30, 50) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2744.9695199999996
(0, 20, 30, 50) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2797.66869
(0, 20, 30, 50) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2862.56708
(0, 20, 30, 50) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2934.72624
(0, 20, 30, 50) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -3009.5111899999997
(0, 20, 30, 50) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -3108.61946
(0, 20, 30, 50) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -3205.7727999999997
(0, 20, 30, 50) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -3312.9223700000002
(0, 20, 30, 50) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3414.41266
(0, 20, 30, 50) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3564.2172600000004
(0, 20, 30, 50) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3693.4686899999997
(0, 20, 30, 50) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3846.3748699999996
(0, 20, 30, 50) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3972.0713399999995
(0, 20, 30, 50) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -4137.96978
